"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.174289169E2,-3.245699692E1,2.778530884E1,2.508884048E1
1.174488754E2,-3.366127777E1,2.517084122E1,9.363722801E0
1.174688338E2,-1.903988838E1,1.658044624E1,4.884171486E-1
1.174887923E2,-3.970783472E0,6.180033207E0,2.612074137E0
1.175087507E2,5.488707542E0,4.794389009E-1,5.319916248E0
1.175287091E2,5.936423302E0,-1.560420990E0,4.592078686E0
1.175486676E2,1.420958757E0,-2.829347849E0,2.631227732E0
1.175686260E2,-1.823184609E0,-3.413532972E0,4.620809257E-1
1.175885927E2,-2.546233416E0,-3.506906986E0,-2.473210335E0
1.176085439E2,-2.924517393E0,-3.289034605E0,-5.106832027E0
1.176284954E2,-3.269282341E0,-2.870049238E0,-7.347805023E0
1.176484474E2,-3.578134537E0,-2.690484047E0,-8.573636055E0
1.176684001E2,-2.275688648E0,-3.063979626E0,-9.208099365E0
1.176883537E2,-1.483207941E0,-3.693654776E0,-8.561665535E0
1.177083085E2,-3.271676540E0,-4.184465885E0,-6.677428722E0
1.177282651E2,-8.486248016E0,-2.551620483E0,-1.278503656E0
1.177482229E2,-1.262342834E1,4.147356033E0,6.517016888E0
1.177681819E2,-1.911171532E1,1.633863068E1,1.439154625E1
1.177881422E2,-3.260783005E1,3.059370804E1,2.580949402E1
1.178081034E2,-3.709456253E1,3.227683258E1,2.995385742E1
1.178280655E2,-2.164238548E1,2.298493576E1,2.101390839E1
1.178480410E2,-5.517437935E0,1.328602409E1,1.101811600E1
1.178680048E2,1.665167332E0,7.575852871E0,3.043030262E0
1.178879633E2,3.195062160E0,4.144961834E0,-2.896984100E0
1.179079218E2,2.835932016E0,2.062006235E0,-6.323086739E0
1.179278802E2,3.135207176E0,6.374561787E-1,-6.916848660E0
1.179478387E2,2.333149672E0,-1.550245583E-1,-4.987122059E0
1.179677971E2,1.432929754E0,-6.404489279E-2,-2.731784105E0
1.179877555E2,2.299630642E0,1.681926697E-1,-2.422932148E0
1.180077140E2,2.828749418E0,6.637924314E-1,-1.675941229E0
1.180276724E2,3.511096716E0,1.607107878E0,-2.011129409E-1
1.180476309E2,3.980360270E0,2.715623379E0,1.917755604E0
1.180675893E2,4.473566055E0,4.034828186E0,5.284003258E0
1.180875595E2,2.038662672E0,7.063493729E0,1.244266605E1
