"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.677042497E2,7.480660439E0,-1.327321243E1,-1.477355194E1
1.677241882E2,5.073800087E0,-1.326170921E1,-1.097138023E1
1.677441353E2,1.402302742E0,-1.273448944E1,-5.833225250E0
1.677640909E2,-2.398311138E0,-1.159122562E1,-1.595497608E0
1.677840548E2,-4.572581291E0,-6.089064598E0,4.349520683E0
1.678040266E2,-9.196699142E0,5.192585945E0,1.264894295E1
1.678240052E2,-1.287004852E1,2.045595169E1,1.317388344E1
1.678439897E2,-3.582823944E1,2.950551796E1,2.121841812E1
1.678639789E2,-3.202147293E1,2.412998962E1,1.178727150E1
1.678839711E2,-9.160242081E0,9.481746674E0,1.197995901E0
1.679039650E2,8.128358841E0,-1.787135124E0,-5.173146725E-1
1.679239534E2,1.589336300E1,-6.251873493E0,-2.170385361E0
1.679439237E2,1.598218727E1,-8.191027641E0,-4.815270424E0
1.679638821E2,1.417895794E1,-9.123683929E0,-5.660445213E0
1.679838404E2,9.763527870E0,-8.174272537E0,-3.405761957E0
1.680037987E2,7.243019104E0,-5.593290329E0,-2.856302738E0
1.680237571E2,1.023013878E1,-3.739118576E0,-7.084652901E0
1.680437154E2,1.129169846E1,-2.817716122E0,-7.501065731E0
1.680636737E2,9.792359352E0,-2.392445564E0,-3.617234230E0
1.680836567E2,8.131637573E0,-1.987119198E0,1.642835617E0
1.681036159E2,8.042058945E0,-1.863955498E0,5.487721920E0
1.681235254E2,6.572510242E0,-7.027220726E-1,9.471912384E0
1.681434377E2,4.307786465E0,1.929640770E0,1.017136192E1
1.681633545E2,1.541638374E-1,7.320384026E0,8.861201286E0
1.681832775E2,1.053378582E0,1.431718349E1,6.286916733E0
1.682032077E2,-1.014108276E1,1.695846939E1,1.443692684E1
1.682231460E2,-2.618037796E1,1.492533588E1,1.431739807E1
1.682430929E2,-2.342217445E1,1.303145123E1,1.070653200E0
1.682630484E2,-1.028574276E1,6.392525673E0,-5.533726692E0
1.682830124E2,1.135145187E0,-1.329827309E0,-1.012273908E0
1.683029843E2,7.331106663E0,-6.098191738E0,4.285522461E0
1.683229632E2,7.887959957E0,-8.955286026E0,5.322645664E0
1.683429481E2,3.606035471E0,-1.118020439E1,3.730752707E0
1.683629375E2,-2.645419598E0,-1.236913395E1,2.988010883E0
1.683829303E2,-3.883342743E0,-1.337328625E1,-2.065615654E-1
1.684029247E2,-3.612251282E-1,-1.456617737E1,-7.026662350E0
1.684229133E2,6.404422760E0,-1.498113441E1,-1.448450851E1
1.684428836E2,9.253085136E0,-1.431189060E1,-1.762123489E1
1.684628420E2,6.157713413E0,-1.367426586E1,-1.241128540E1
1.684828004E2,2.030378103E0,-1.303067589E1,-6.320048332E0
1.685027587E2,-5.812206268E-1,-1.179416847E1,-1.837434530E0
1.685227170E2,-3.728821278E0,-6.021055222E0,4.208127022E0
1.685426754E2,-5.327255249E0,6.635949135E0,4.986112595E0
1.685626337E2,-1.395917320E1,2.047083473E1,5.787293911E0
1.685826252E2,-4.026332855E1,2.900479317E1,2.057941628E1
1.686025194E2,-3.197536087E1,2.391209793E1,1.450537872E1
1.686224174E2,-9.725327492E0,9.667625427E0,6.018652916E0
1.686423215E2,5.885150433E0,-4.205732346E-1,9.703645706E-1
1.686622335E2,1.123896408E1,-4.630536079E0,-3.152268410E0
1.686821550E2,1.201338959E1,-6.292931080E0,-6.598962307E0
1.687020872E2,1.088732910E1,-7.346071243E0,-7.093504906E0
1.687220307E2,6.806143761E0,-6.902387619E0,-3.399524689E0
1.687419855E2,6.668716431E0,-5.923124790E0,-2.258732080E0
1.687619515E2,1.064087105E1,-5.559234619E0,-4.620555401E0
1.687819277E2,1.287497616E1,-5.011809349E0,-3.930178881E0
1.688019131E2,1.312417412E1,-4.536935329E0,-1.126600146E0
1.688219063E2,1.114878273E1,-4.295373440E0,3.403254509E0
1.688419043E2,8.895287514E0,-3.567912579E0,7.484274387E0
1.688619079E2,5.703896999E0,-1.802100182E0,1.038331127E1
1.688819136E2,2.363138676E0,1.900972366E0,1.046606922E1
