Unnamed: 0,id,Time (s),X (m/s^2)_acc,Y (m/s^2)_acc,Z (m/s^2)_acc,X (m/s^2)_lin_acc,Y (m/s^2)_lin_acc,Z (m/s^2)_lin_acc,genre
,5,49.44482113,,,,,,,Dance
,5,49.46477968,,,,,,,Dance
,5,49.48473822,,,,,,,Dance
,5,49.50469676,,,,,,,Dance
,5,49.5246553,,,,,,,Dance
,5,49.54462811,,,,,,,Dance
,5,49.56457311,,,,,,,Dance
,5,49.58451863,,,,,,,Dance
,5,49.6044652,,,,,,,Dance
,5,49.62441322,,,,,,,Dance
,5,49.64436301,,,,,,,Dance
,5,49.66431488,,,,,,,Dance
,5,49.68426905,,,,,,,Dance
,5,49.70422561,,,,,,,Dance
,5,49.72418447,,,,,,,Dance
,5,49.74414561,,,,,,,Dance
,5,49.76410884,,,,,,,Dance
,5,49.78407384,,,,,,,Dance
,5,49.80406421,,,,,,,Dance
,5,49.82403499,,,,,,,Dance
,5,49.84399363,,,,,,,Dance
,5,49.86395223,,,,,,,Dance
,5,49.88391077,,,,,,,Dance
,5,49.90386931,,,,,,,Dance
,5,49.92382785,,,,,,,Dance
,5,49.94378639,,,,,,,Dance
,5,49.96374494,,,,,,,Dance
,5,49.98370348,,,,,,,Dance
,5,50.00366202,,,,,,,Dance
,5,50.02362056,,,,,,,Dance
,5,50.04359676,,,,,,,Dance
,5,50.06353822,,,,,,,Dance
,5,50.0834803,,,,,,,Dance
,5,50.10342363,,,,,,,Dance
,5,50.12336884,,,,,,,Dance
,5,50.14331634,,,,,,,Dance
,5,50.16326645,,,,,,,Dance
,5,50.18321947,,,,,,,Dance
,5,50.20317551,,,,,,,Dance
,5,50.22313457,,,,,,,Dance
,5,50.24309645,,,,,,,Dance
,5,50.26306093,,,,,,,Dance
,5,50.2830277,,,,,,,Dance
,5,50.30302603,,,,,,,Dance
,5,50.32300004,,,,,,,Dance
,5,50.34295863,,,,,,,Dance
,5,50.36291718,,,,,,,Dance
,5,50.38287572,,,,,,,Dance
,5,50.40283426,,,,,,,Dance
,5,50.4227928,,,,,,,Dance
,5,50.44275134,,,,,,,Dance
,5,50.46270988,,,,,,,Dance
,5,50.48266842,,,,,,,Dance
,5,50.50262697,,,,,,,Dance
,5,50.52258551,,,,,,,Dance
,5,50.54256504,,,,,,,Dance
,5,50.56252457,,,,,,,Dance
,5,50.58244124,,,,,,,Dance
,5,50.60236035,,,,,,,Dance
,5,50.62228337,,,,,,,Dance
,5,50.64221155,,,,,,,Dance
,5,50.66214593,,,,,,,Dance
,5,50.68208723,,,,,,,Dance
,5,50.70203587,,,,,,,Dance
,5,50.72199197,,,,,,,Dance
,5,50.7419553,,,,,,,Dance
,5,50.76192541,,,,,,,Dance
,5,50.78190155,,,,,,,Dance
,5,50.8018828,,,,,,,Dance
,5,50.82186806,,,,,,,Dance
,5,50.84185608,,,,,,,Dance
,5,50.86184556,,,,,,,Dance
,5,50.88183025,,,,,,,Dance
,5,50.90179926,,,,,,,Dance
,5,50.9217578,,,,,,,Dance
,5,50.94171634,,,,,,,Dance
,5,50.96167488,,,,,,,Dance
,5,50.98163343,,,,,,,Dance
,5,51.00159197,,,,,,,Dance
,5,51.02155051,,,,,,,Dance
,5,51.04153343,,,,,,,Dance
,5,51.06149306,,,,,,,Dance
,5,51.08140259,,,,,,,Dance
,5,51.10131499,,,,,,,Dance
,5,51.12123197,,,,,,,Dance
,5,51.14115504,,,,,,,Dance
,5,51.1610854,,,,,,,Dance
,5,51.18102389,,,,,,,Dance
,5,51.20097098,,,,,,,Dance
,5,51.22092676,,,,,,,Dance
,5,51.24089098,,,,,,,Dance
,5,51.26086306,,,,,,,Dance
,5,51.28084218,,,,,,,Dance
,5,51.30082723,,,,,,,Dance
,5,51.32081692,,,,,,,Dance
,5,51.34080983,,,,,,,Dance
,5,51.36080447,,,,,,,Dance
,5,51.38079332,,,,,,,Dance
,5,51.40076395,,,,,,,Dance
,5,51.42072254,,,,,,,Dance
,5,51.44068108,,,,,,,Dance
,5,51.46063962,,,,,,,Dance
,5,51.48059816,,,,,,,Dance
,5,51.50055671,,,,,,,Dance
,5,51.52051525,,,,,,,Dance
,5,51.54050431,,,,,,,Dance
,5,51.56046796,,,,,,,Dance
,5,51.58035738,,,,,,,Dance
,5,51.60025093,,,,,,,Dance
,5,51.62015098,,,,,,,Dance
,5,51.64005957,,,,,,,Dance
,5,51.65997837,,,,,,,Dance
,5,51.67990858,,,,,,,Dance
,5,51.69985087,,,,,,,Dance
,5,51.7198054,,,,,,,Dance
,5,51.73977186,,,,,,,Dance
,5,51.75974947,,,,,,,Dance
,5,51.77973702,,,,,,,Dance
,5,51.79973072,,,,,,,Dance
,5,51.81973259,,,,,,,Dance
,5,51.83973916,,,,,,,Dance
,5,51.85974832,,,,,,,Dance
,5,51.87975791,,,,,,,Dance
,5,51.89972853,,,,,,,Dance
,5,51.91968718,,,,,,,Dance
,5,51.93964572,,,,,,,Dance
,5,51.95960426,,,,,,,Dance
,5,51.9795628,,,,,,,Dance
,5,51.99952134,,,,,,,Dance
,5,52.01947988,,,,,,,Dance
,5,52.03943842,,,,,,,Dance
,5,52.05939837,,,,,,,Dance
,5,52.07935473,,,,,,,Dance
,5,52.09931113,,,,,,,Dance
,5,52.1192677,,,,,,,Dance
,5,52.13922452,,,,,,,Dance
,5,52.15918166,,,,,,,Dance
,5,52.17913916,,,,,,,Dance
,5,52.19909707,,,,,,,Dance
,5,52.21905541,,,,,,,Dance
,5,52.23901416,,,,,,,Dance
,5,52.25897327,,,,,,,Dance
,5,52.2789327,,,,,,,Dance
,5,52.29889535,,,,,,,Dance
,5,52.31885879,,,,,,,Dance
,5,52.33881733,,,,,,,Dance
,5,52.35877587,,,,,,,Dance
,5,52.37873442,,,,,,,Dance
,5,52.39869296,,,,,,,Dance
,5,52.4186515,,,,,,,Dance
,5,52.43861004,,,,,,,Dance
,5,52.45856858,,,,,,,Dance
,5,52.47852712,,,,,,,Dance
,5,52.49848567,,,,,,,Dance
,5,52.51844421,,,,,,,Dance
,5,52.53840275,,,,,,,Dance
,5,52.55836613,,,,,,,Dance
,5,52.57831608,,,,,,,Dance
,5,52.5982665,,,,,,,Dance
,5,52.6182177,,,,,,,Dance
,5,52.63816994,,,,,,,Dance
,5,52.65812343,,,,,,,Dance
,5,52.67807832,,,,,,,Dance
,5,52.69803473,,,,,,,Dance
,5,52.7179927,,,,,,,Dance
,5,52.73795218,,,,,,,Dance
,5,52.75791306,,,,,,,Dance
,5,52.7778752,,,,,,,Dance
,5,52.79784124,,,,,,,Dance
,5,52.81781103,,,,,,,Dance
,5,52.83778082,,,,,,,Dance
,5,52.85774051,,,,,,,Dance
,5,52.87769916,,,,,,,Dance
,5,52.8976577,,,,,,,Dance
,5,52.91761624,,,,,,,Dance
,5,52.93757478,,,,,,,Dance
,5,52.95753332,,,,,,,Dance
,5,52.97749186,,,,,,,Dance
,5,52.9974504,,,,,,,Dance
,5,53.01740895,,,,,,,Dance
,5,53.03736749,,,,,,,Dance
,5,53.05732957,,,,,,,Dance
,5,53.07728197,,,,,,,Dance
,5,53.09723468,,,,,,,Dance
,5,53.1171879,,,,,,,Dance
,5,53.13714186,,,,,,,Dance
,5,53.15709671,,,,,,,Dance
,5,53.17705254,,,,,,,Dance
,5,53.19700947,,,,,,,Dance
,5,53.21696754,,,,,,,Dance
,5,53.23692671,,,,,,,Dance
,5,53.25688686,,,,,,,Dance
,5,53.27684791,,,,,,,Dance
,5,53.29681759,,,,,,,Dance
,5,53.31678801,,,,,,,Dance
,5,53.33674666,,,,,,,Dance
,5,53.3567052,,,,,,,Dance
,5,53.37666374,,,,,,,Dance
,5,53.39662228,,,,,,,Dance
,5,53.41658082,,,,,,,Dance
,5,53.43653936,,,,,,,Dance
,5,53.45649791,,,,,,,Dance
,5,53.47645645,,,,,,,Dance
,5,53.49641499,,,,,,,Dance
,5,53.51637353,,,,,,,Dance
,5,53.53633207,,,,,,,Dance
,5,53.55629561,,,,,,,Dance
,5,53.57624546,,,,,,,Dance
,5,53.59619577,,,,,,,Dance
,5,53.61614686,,,,,,,Dance
,5,53.636099,,,,,,,Dance
,5,53.65605238,,,,,,,Dance
,5,53.67600718,,,,,,,Dance
,5,53.69596348,,,,,,,Dance
,5,53.71592134,,,,,,,Dance
,5,53.73588072,,,,,,,Dance
,5,53.7558415,,,,,,,Dance
,5,53.77580358,,,,,,,Dance
,5,53.79577655,,,,,,,Dance
,5,53.8157528,,,,,,,Dance
,5,53.83571134,,,,,,,Dance
,5,53.85566988,,,,,,,Dance
,5,53.87562842,,,,,,,Dance
,5,53.89558697,,,,,,,Dance
,5,53.91554551,,,,,,,Dance
,5,53.93550405,,,,,,,Dance
,5,53.95546259,,,,,,,Dance
,5,53.97542113,,,,,,,Dance
,5,53.99537968,,,,,,,Dance
,5,54.01533822,,,,,,,Dance
,5,54.03529676,,,,,,,Dance
,5,54.05526155,,,,,,,Dance
,5,54.07520905,,,,,,,Dance
,5,54.09515718,,,,,,,Dance
,5,54.11510629,,,,,,,Dance
,5,54.13505671,,,,,,,Dance
,5,54.15500874,,,,,,,Dance
,5,54.17496259,,,,,,,Dance
,5,54.19491837,,,,,,,Dance
,5,54.21487613,,,,,,,Dance
,5,54.23483582,,,,,,,Dance
,5,54.25479733,,,,,,,Dance
,5,54.27476046,,,,,,,Dance
,5,54.29473848,,,,,,,Dance
,5,54.31471764,,,,,,,Dance
,5,54.33467619,,,,,,,Dance
,5,54.35463473,,,,,,,Dance
,5,54.37459327,,,,,,,Dance
,5,54.39455181,,,,,,,Dance
,5,54.41451035,,,,,,,Dance
,5,54.43446889,,,,,,,Dance
,5,54.45442744,,,,,,,Dance
,5,54.47438598,,,,,,,Dance
,5,54.49434452,,,,,,,Dance
,5,54.51430306,,,,,,,Dance
,5,54.5342616,,,,,,,Dance
,5,54.55422817,,,,,,,Dance
,5,54.57417228,,,,,,,Dance
,5,54.59411718,,,,,,,Dance
,5,54.61406337,,,,,,,Dance
,5,54.63401134,,,,,,,Dance
,5,54.65396145,,,,,,,Dance
,5,54.67391395,,,,,,,Dance
,5,54.693869,,,,,,,Dance
,5,54.71382666,,,,,,,Dance
,5,54.73378681,,,,,,,Dance
,5,54.75374936,,,,,,,Dance
,5,54.7737141,,,,,,,Dance
,5,54.79369738,,,,,,,Dance
,5,54.81368092,,,,,,,Dance
,5,54.83364108,,,,,,,Dance
,5,54.85359962,,,,,,,Dance
,5,54.87355817,,,,,,,Dance
,5,54.89351671,,,,,,,Dance
,5,54.91347525,,,,,,,Dance
,5,54.93343379,,,,,,,Dance
,5,54.95339233,,,,,,,Dance
,5,54.97335087,,,,,,,Dance
,5,54.99330942,,,,,,,Dance
,5,55.01326796,,,,,,,Dance
,5,55.0332265,,,,,,,Dance
,5,55.05318504,,,,,,,Dance
,5,55.07314358,,,,,,,Dance
,5,55.09310212,,,,,,,Dance
,5,55.11306067,,,,,,,Dance
,5,55.13301921,,,,,,,Dance
,5,55.15297775,,,,,,,Dance
,5,55.17293629,,,,,,,Dance
,5,55.19289483,,,,,,,Dance
,5,55.21285337,,,,,,,Dance
,5,55.23281192,,,,,,,Dance
,5,55.25277046,,,,,,,Dance
,5,55.272729,,,,,,,Dance
,5,55.29270848,,,,,,,Dance
,5,55.31264754,,,,,,,Dance
,5,55.33258733,,,,,,,Dance
,5,55.35252858,,,,,,,Dance
,5,55.37247192,,,,,,,Dance
,5,55.39241785,,,,,,,Dance
,5,55.41236681,,,,,,,Dance
,5,55.4323191,,,,,,,Dance
,5,55.45227483,,,,,,,Dance
,5,55.47223389,,,,,,,Dance
,5,55.49219619,,,,,,,Dance
,5,55.51216139,,,,,,,Dance
,5,55.53212921,,,,,,,Dance
,5,55.55213285,,,,,,,Dance
,5,55.57210931,,,,,,,Dance
,5,55.59206785,,,,,,,Dance
,5,55.61202639,,,,,,,Dance
,5,55.63198494,,,,,,,Dance
,5,55.65194348,,,,,,,Dance
,5,55.67190202,,,,,,,Dance
,5,55.69186056,,,,,,,Dance
,5,55.7118191,,,,,,,Dance
,5,55.73177764,,,,,,,Dance
,5,55.75173619,,,,,,,Dance
,5,55.77169473,,,,,,,Dance
,5,55.79168129,,,,,,,Dance
,5,55.81164207,,,,,,,Dance
,5,55.8315428,,,,,,,Dance
,5,55.85144692,,,,,,,Dance
,5,55.87135645,,,,,,,Dance
,5,55.89127316,,,,,,,Dance
,5,55.91119848,,,,,,,Dance
,5,55.93113337,,,,,,,Dance
,5,55.95107843,,,,,,,Dance
,5,55.97103374,,,,,,,Dance
,5,55.99099905,,,,,,,Dance
,5,56.01097369,,,,,,,Dance
,5,56.0309566,,,,,,,Dance
,5,56.0509465,,,,,,,Dance
,5,56.07094186,,,,,,,Dance
,5,56.09094103,,,,,,,Dance
,5,56.11094223,,,,,,,Dance
,5,56.13093634,,,,,,,Dance
,5,56.15090889,,,,,,,Dance
,5,56.17086749,,,,,,,Dance
,5,56.19082603,,,,,,,Dance
,5,56.21078457,,,,,,,Dance
,5,56.23074311,,,,,,,Dance
,5,56.25070166,,,,,,,Dance
,5,56.2706602,,,,,,,Dance
,5,56.29064613,,,,,,,Dance
,5,56.31060598,,,,,,,Dance
,5,56.33050926,,,,,,,Dance
,5,56.35041577,,,,,,,Dance
,5,56.37032749,,,,,,,Dance
,5,56.39024608,,,,,,,Dance
,5,56.41017285,,,,,,,Dance
,5,56.43010874,,,,,,,Dance
,5,56.45005431,,,,,,,Dance
,5,56.47000973,,,,,,,Dance
,5,56.48997473,,,,,,,Dance
,5,56.50994869,,,,,,,Dance
,5,56.52993061,,,,,,,Dance
,5,56.54991962,,,,,,,Dance
,5,56.56991712,,,,,,,Dance
,5,56.58991796,,,,,,,Dance
,5,56.60992025,,,,,,,Dance
,5,56.62991567,,,,,,,Dance
,5,56.64987421,,,,,,,Dance
,5,56.66983275,,,,,,,Dance
,5,56.68979129,,,,,,,Dance
,5,56.70974983,,,,,,,Dance
,5,56.72970837,,,,,,,Dance
,5,56.74966692,,,,,,,Dance
,5,56.76962546,,,,,,,Dance
,5,56.789584,,,,,,,Dance
,5,56.80954666,,,,,,,Dance
,5,56.82949843,,,,,,,Dance
,5,56.84945056,,,,,,,Dance
,5,56.86940332,,,,,,,Dance
,5,56.88935692,,,,,,,Dance
,5,56.9093115,,,,,,,Dance
,5,56.92926718,,,,,,,Dance
,5,56.94922405,,,,,,,Dance
,5,56.96918218,,,,,,,Dance
,5,56.9891415,,,,,,,Dance
,5,57.00910192,,,,,,,Dance
,5,57.02906332,,,,,,,Dance
,5,57.04902962,,,,,,,Dance
,5,57.06900046,,,,,,,Dance
,5,57.088964,,,,,,,Dance
,5,57.10892254,,,,,,,Dance
,5,57.12888108,,,,,,,Dance
,5,57.14883962,,,,,,,Dance
,5,57.16879817,,,,,,,Dance
,5,57.18875671,,,,,,,Dance
,5,57.20871525,,,,,,,Dance
,5,57.22867379,,,,,,,Dance
,5,57.24863233,,,,,,,Dance
,5,57.26859087,,,,,,,Dance
,5,57.28854942,,,,,,,Dance
,5,57.30851051,,,,,,,Dance
,5,57.32846598,,,,,,,Dance
,5,57.3484216,,,,,,,Dance
,5,57.36837749,,,,,,,Dance
,5,57.38833374,,,,,,,Dance
,5,57.4082904,,,,,,,Dance
,5,57.42824754,,,,,,,Dance
,5,57.4482052,,,,,,,Dance
,5,57.46816337,,,,,,,Dance
,5,57.48812207,,,,,,,Dance
,5,57.50808129,,,,,,,Dance
,5,57.52804098,,,,,,,Dance
,5,57.54800593,,,,,,,Dance
,5,57.56797113,,,,,,,Dance
,5,57.58792978,,,,,,,Dance
,5,57.60788843,,,,,,,Dance
,5,57.62784707,,,,,,,Dance
,5,57.64780572,,,,,,,Dance
,5,57.66776436,,,,,,,Dance
,5,57.68772301,,,,,,,Dance
,5,57.70768166,,,,,,,Dance
,5,57.7276403,,,,,,,Dance
,5,57.74759884,,,,,,,Dance
,5,57.76755738,,,,,,,Dance
,5,57.78751592,,,,,,,Dance
,5,57.80747754,,,,,,,Dance
,5,57.82743077,,,,,,,Dance
,5,57.84738431,,,,,,,Dance
,5,57.86733832,,,,,,,Dance
,5,57.88729296,,,,,,,Dance
,5,57.90724837,,,,,,,Dance
,5,57.92720468,,,,,,,Dance
,5,57.94716192,,,,,,,Dance
,5,57.96712009,,,,,,,Dance
,5,57.98707921,,,,,,,Dance
,5,58.00703921,,,,,,,Dance
,5,58.02699999,,,,,,,Dance
,5,58.04696744,,,,,,,Dance
,5,58.06693723,,,,,,,Dance
,5,58.08689587,,,,,,,Dance
,5,58.10685452,,,,,,,Dance
,5,58.12681316,,,,,,,Dance
,5,58.14677181,,,,,,,Dance
,5,58.16673046,,,,,,,Dance
,5,58.1866891,,,,,,,Dance
,5,58.20664775,,,,,,,Dance
,5,58.22660639,,,,,,,Dance
,5,58.24656504,,,,,,,Dance
,5,58.26652369,,,,,,,Dance
,5,58.28648233,,,,,,,Dance
,5,58.30644509,,,,,,,Dance
,5,58.32639577,,,,,,,Dance
,5,58.34634692,,,,,,,Dance
,5,58.36629879,,,,,,,Dance
,5,58.3862516,,,,,,,Dance
,5,58.40620556,,,,,,,Dance
,5,58.42616082,,,,,,,Dance
,5,58.44611744,,,,,,,Dance
,5,58.46607541,,,,,,,Dance
,5,58.48603473,,,,,,,Dance
,5,58.50599535,,,,,,,Dance
,5,58.52595712,,,,,,,Dance
,5,58.54592916,,,,,,,Dance
,5,58.56590342,,,,,,,Dance
,5,58.58586207,,,,,,,Dance
,5,58.60582072,,,,,,,Dance
,5,58.62577936,,,,,,,Dance
,5,58.64573801,,,,,,,Dance
,5,58.66569666,,,,,,,Dance
,5,58.6856553,,,,,,,Dance
,5,58.70561395,,,,,,,Dance
,5,58.72557259,,,,,,,Dance
,5,58.74553124,,,,,,,Dance
,5,58.76548988,,,,,,,Dance
,5,58.78544853,,,,,,,Dance
,5,58.80541311,,,,,,,Dance
,5,58.82536051,,,,,,,Dance
,5,58.84530853,,,,,,,Dance
,5,58.86525759,,,,,,,Dance
,5,58.88520806,,,,,,,Dance
,5,58.9051602,,,,,,,Dance
,5,58.92511416,,,,,,,Dance
,5,58.94507004,,,,,,,Dance
,5,58.96502791,,,,,,,Dance
,5,58.9849877,,,,,,,Dance
,5,59.00494931,,,,,,,Dance
,5,59.02491254,,,,,,,Dance
,5,59.04489228,,,,,,,Dance
,5,59.06486988,,,,,,,Dance
,5,59.08482853,,,,,,,Dance
,5,59.10478718,,,,,,,Dance
,5,59.12474582,,,,,,,Dance
,5,59.14470447,,,,,,,Dance
,5,59.16466311,,,,,,,Dance
,5,59.18462176,,,,,,,Dance
,5,59.2045804,,,,,,,Dance
,5,59.22453905,,,,,,,Dance
,5,59.2444977,,,,,,,Dance
,5,59.26445634,,,,,,,Dance
,5,59.28441499,,,,,,,Dance
,5,59.30438113,,,,,,,Dance
,5,59.32432546,,,,,,,Dance
,5,59.34427056,,,,,,,Dance
,5,59.36421697,,,,,,,Dance
,5,59.38416514,,,,,,,Dance
,5,59.40411546,,,,,,,Dance
,5,59.42406816,,,,,,,Dance
,5,59.44402337,,,,,,,Dance
,5,59.46398108,,,,,,,Dance
,5,59.48394124,,,,,,,Dance
,5,59.50390369,,,,,,,Dance
,5,59.52386822,,,,,,,Dance
,5,59.5438504,,,,,,,Dance
,5,59.56383655,,,,,,,Dance
,5,59.5837952,,,,,,,Dance
,5,59.60375384,,,,,,,Dance
,5,59.62371249,,,,,,,Dance
,5,59.64367113,,,,,,,Dance
,5,59.66362978,,,,,,,Dance
,5,59.68358842,,,,,,,Dance
,5,59.70354707,,,,,,,Dance
,5,59.72350572,,,,,,,Dance
,5,59.74346436,,,,,,,Dance
,5,59.76342301,,,,,,,Dance
,5,59.78338166,,,,,,,Dance
,5,59.80334957,,,,,,,Dance
,5,59.82329046,,,,,,,Dance
,5,59.84323238,,,,,,,Dance
,5,59.86317598,,,,,,,Dance
,5,59.88312176,,,,,,,Dance
,5,59.90307014,,,,,,,Dance
,5,59.92302145,,,,,,,Dance
,5,59.94297582,,,,,,,Dance
,5,59.96293332,,,,,,,Dance
,5,59.98289389,,,,,,,Dance
,5,60.00285733,,,,,,,Dance
,5,60.02282332,,,,,,,Dance
,5,60.04281541,,,,,,,Dance
,5,60.06280462,,,,,,,Dance
,5,60.08276051,,,,,,,Dance
,5,60.10271655,,,,,,,Dance
,5,60.12267285,,,,,,,Dance
,5,60.14262947,,,,,,,Dance
,5,60.16258645,,,,,,,Dance
,5,60.18254384,,,,,,,Dance
,5,60.20250171,,,,,,,Dance
,5,60.22246009,,,,,,,Dance
,5,60.24241895,,,,,,,Dance
,5,60.26237822,,,,,,,Dance
,5,60.28233791,,,,,,,Dance
,5,60.30229796,,,,,,,Dance
,5,60.32225827,,,,,,,Dance
,5,60.34221874,,,,,,,Dance
,5,60.36217931,,,,,,,Dance
,5,60.38213994,,,,,,,Dance
,5,60.40210009,,,,,,,Dance
,5,60.42205931,,,,,,,Dance
,5,60.44201801,,,,,,,Dance
,5,60.46197666,,,,,,,Dance
,5,60.4819353,,,,,,,Dance
,5,60.50189395,,,,,,,Dance
,5,60.52185259,,,,,,,Dance
,5,60.54183483,,,,,,,Dance
,5,60.56179551,,,,,,,Dance
,5,60.58170421,,,,,,,Dance
,5,60.60161582,,,,,,,Dance
,5,60.62153212,,,,,,,Dance
,5,60.64145462,,,,,,,Dance
,5,60.66138452,,,,,,,Dance
,5,60.68132264,,,,,,,Dance
,5,60.70126947,,,,,,,Dance
,5,60.72122514,,,,,,,Dance
,5,60.74118947,,,,,,,Dance
,5,60.76116186,,,,,,,Dance
,5,60.78114145,,,,,,,Dance
,5,60.80112707,,,,,,,Dance
,5,60.82111744,,,,,,,Dance
,5,60.84111108,,,,,,,Dance
,5,60.8611065,,,,,,,Dance
,5,60.88109629,,,,,,,Dance
,5,60.90106744,,,,,,,Dance
,5,60.92102608,,,,,,,Dance
,5,60.94098473,,,,,,,Dance
,5,60.96094337,,,,,,,Dance
,5,60.98090202,,,,,,,Dance
,5,61.00086067,,,,,,,Dance
,5,61.02081931,,,,,,,Dance
,5,61.0408054,,,,,,,Dance
,5,61.06076541,,,,,,,Dance
,5,61.08066796,,,,,,,Dance
,5,61.10057379,,,,,,,Dance
,5,61.12048494,,,,,,,Dance
,5,61.14040306,,,,,,,Dance
,5,61.16032947,,,,,,,Dance
,5,61.18026514,,,,,,,Dance
,5,61.20021067,,,,,,,Dance
,5,61.22016613,,,,,,,Dance
,5,61.24013129,,,,,,,Dance
,5,61.26010551,,,,,,,Dance
,5,61.2800878,,,,,,,Dance
,5,61.30007863,,,,,,,Dance
,5,61.32007926,,,,,,,Dance
,5,61.34008301,,,,,,,Dance
,5,61.3600879,,,,,,,Dance
,5,61.38007561,,,,,,,Dance
,5,61.40003426,,,,,,,Dance
,5,61.4199929,,,,,,,Dance
,5,61.43995155,,,,,,,Dance
,5,61.4599102,,,,,,,Dance
,5,61.47986884,,,,,,,Dance
,5,61.49982749,,,,,,,Dance
,5,61.51978613,,,,,,,Dance
,5,61.53974478,,,,,,,Dance
,5,61.55970442,,,,,,,Dance
,5,61.57966171,,,,,,,Dance
,5,61.59961905,,,,,,,Dance
,5,61.6195765,,,,,,,Dance
,5,61.63953405,,,,,,,Dance
,5,61.65949176,,,,,,,Dance
,5,61.67944968,,,,,,,Dance
,5,61.6994078,,,,,,,Dance
,5,61.71936613,,,,,,,Dance
,5,61.73932468,,,,,,,Dance
,5,61.75928343,,,,,,,Dance
,5,61.77924238,,,,,,,Dance
,5,61.79920426,,,,,,,Dance
,5,61.81916655,,,,,,,Dance
,5,61.8391252,,,,,,,Dance
,5,61.85908384,,,,,,,Dance
,5,61.87904249,,,,,,,Dance
,5,61.89900113,,,,,,,Dance
,5,61.91895978,,,,,,,Dance
,5,61.93891843,,,,,,,Dance
,5,61.95887707,,,,,,,Dance
,5,61.97883572,,,,,,,Dance
,5,61.99879436,,,,,,,Dance
,5,62.01875301,,,,,,,Dance
,5,62.03871166,,,,,,,Dance
,5,62.05867176,,,,,,,Dance
,5,62.07862843,,,,,,,Dance
,5,62.09858514,,,,,,,Dance
,5,62.11854202,,,,,,,Dance
,5,62.1384991,,,,,,,Dance
,5,62.15845645,,,,,,,Dance
,5,62.1784141,,,,,,,Dance
,5,62.19837207,,,,,,,Dance
,5,62.2183304,,,,,,,Dance
,5,62.2382891,,,,,,,Dance
,5,62.25824811,,,,,,,Dance
,5,62.27820744,,,,,,,Dance
,5,62.29816942,,,,,,,Dance
,5,62.31813379,,,,,,,Dance
,5,62.33809244,,,,,,,Dance
,5,62.35805108,,,,,,,Dance
,5,62.37800973,,,,,,,Dance
,5,62.39796837,,,,,,,Dance
,5,62.41792702,,,,,,,Dance
,5,62.43788566,,,,,,,Dance
,5,62.45784431,,,,,,,Dance
,5,62.47780296,,,,,,,Dance
,5,62.4977616,,,,,,,Dance
,5,62.51772025,,,,,,,Dance
,5,62.53767889,,,,,,,Dance
,5,62.55763999,,,,,,,Dance
,5,62.57759494,,,,,,,Dance
,5,62.59755004,,,,,,,Dance
,5,62.61750546,,,,,,,Dance
,5,62.63746134,,,,,,,Dance
,5,62.65741775,,,,,,,Dance
,5,62.67737473,,,,,,,Dance
,5,62.69733233,,,,,,,Dance
,5,62.71729056,,,,,,,Dance
,5,62.73724942,,,,,,,Dance
,5,62.75720889,,,,,,,Dance
,5,62.77716895,,,,,,,Dance
,5,62.79713514,,,,,,,Dance
,5,62.81710108,,,,,,,Dance
,5,62.83705983,,,,,,,Dance
,5,62.85701858,,,,,,,Dance
,5,62.87697723,,,,,,,Dance
,5,62.89693587,,,,,,,Dance
,5,62.91689452,,,,,,,Dance
,5,62.93685316,,,,,,,Dance
,5,62.95681181,,,,,,,Dance
,5,62.97677046,,,,,,,Dance
,5,62.9967291,,,,,,,Dance
,5,63.01668775,,,,,,,Dance
,5,63.03664639,,,,,,,Dance
,5,63.056609,,,,,,,Dance
,5,63.07656077,,,,,,,Dance
,5,63.09651291,,,,,,,Dance
,5,63.11646567,,,,,,,Dance
,5,63.13641926,,,,,,,Dance
,5,63.15637384,,,,,,,Dance
,5,63.17632952,,,,,,,Dance
,5,63.19628639,,,,,,,Dance
,5,63.21624452,,,,,,,Dance
,5,63.23620384,,,,,,,Dance
,5,63.25616426,,,,,,,Dance
,5,63.27612566,,,,,,,Dance
,5,63.2961015,,,,,,,Dance
,5,63.31606858,,,,,,,Dance
,5,63.33602733,,,,,,,Dance
,5,63.35598598,,,,,,,Dance
,5,63.37594462,,,,,,,Dance
,5,63.39590327,,,,,,,Dance
,5,63.41586192,,,,,,,Dance
,5,63.43582056,,,,,,,Dance
,5,63.45577921,,,,,,,Dance
,5,63.47573785,,,,,,,Dance
,5,63.4956965,,,,,,,Dance
,5,63.51565514,,,,,,,Dance
,5,63.53561379,,,,,,,Dance
,5,63.55557832,,,,,,,Dance
,5,63.57552655,,,,,,,Dance
,5,63.59547535,,,,,,,Dance
,5,63.61542509,,,,,,,Dance
,5,63.63537613,,,,,,,Dance
,5,63.65532874,,,,,,,Dance
,5,63.67528306,,,,,,,Dance
,5,63.69523921,,,,,,,Dance
,5,63.71519723,,,,,,,Dance
,5,63.73515707,,,,,,,Dance
,5,63.75511858,,,,,,,Dance
,5,63.77508155,,,,,,,Dance
,5,63.79505791,,,,,,,Dance
,5,63.81503603,,,,,,,Dance
,5,63.83499478,,,,,,,Dance
,5,63.85495343,,,,,,,Dance
,5,63.87491207,,,,,,,Dance
,5,63.89487072,,,,,,,Dance
,5,63.91482936,,,,,,,Dance
,5,63.93478801,,,,,,,Dance
,5,63.95474666,,,,,,,Dance
,5,63.9747053,,,,,,,Dance
,5,63.99466395,,,,,,,Dance
,5,64.01462259,,,,,,,Dance
