"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.730927979E0,-4.612429619E0,1.031960773E1,9.572018623E0
7.750888969E0,-4.135983467E0,1.750221252E1,1.342668343E1
7.770853240E0,-1.079665279E1,2.299451256E1,2.822763824E1
7.790820427E0,-3.219602585E1,2.243905640E1,3.283887100E1
7.810811782E0,-3.256233978E1,2.047341728E1,6.904877663E0
7.830809073E0,-2.405095291E1,1.855566216E1,-9.397241592E0
7.850767823E0,-1.422036076E1,1.120546246E1,-3.347094059E0
7.870726573E0,-2.488772631E0,3.527257681E0,3.433285236E0
7.890685323E0,4.313154221E0,2.041056901E-1,6.330269337E0
7.910644073E0,4.399345398E0,-2.194884300E0,2.952050686E0
7.930602823E0,5.327098966E-1,-4.318541527E0,-4.596867263E-1
7.950561573E0,-4.985925198E0,-5.376778603E0,-1.520318031E0
7.970520323E0,-6.831854343E0,-4.921880245E0,-4.292803764E0
7.990479073E0,-3.506308317E0,-4.143764496E0,-1.020648193E1
8.010437823E0,1.013944387E0,-4.433463097E0,-1.355118179E1
8.030396573E0,3.118447781E0,-5.245097160E0,-1.191594219E1
8.050355323E0,2.780865192E0,-6.394314289E0,-7.070077419E0
8.070326261E0,-1.017535701E-1,-6.777386665E0,-1.551442742E0
8.090261417E0,-6.573280811E0,-5.472546577E0,2.102109194E0
8.110197927E0,-1.231218243E1,-2.609081268E0,3.327940464E0
8.130136625E0,-8.835801125E0,5.224746704E0,5.997475147E0
8.150078240E0,-3.098216629E1,2.090437317E1,2.913743401E1
8.170023344E0,-5.787623596E1,3.134788132E1,4.218344116E1
8.189972354E0,-3.994845200E1,2.901592827E1,1.199495029E1
