"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.747597652E2,3.582922935E0,2.229600430E0,-8.140285611E-1
2.747797345E2,2.400187254E0,3.208828926E0,-4.046200812E-1
2.747997048E2,9.852139950E-1,4.853645325E0,-5.937620401E-1
2.748196623E2,1.631648421E0,5.758653641E0,-1.697489023E0
2.748396198E2,2.345120668E0,5.243900299E0,-1.704671621E0
2.748595773E2,3.020285368E0,4.240729809E0,-7.422025502E-2
2.748795348E2,4.657919407E0,3.536834478E0,2.418143749E0
2.748994923E2,6.573280811E0,4.765059948E0,5.772420406E0
2.749194498E2,4.090493679E0,1.024538803E1,1.275630665E1
2.749394073E2,-1.111987019E1,1.785894966E1,2.773682594E1
2.749593648E2,-3.841137314E1,2.207753181E1,2.998737717E1
2.749793223E2,-4.249588394E1,2.423470879E1,7.196970463E0
2.749992798E2,-3.032136726E1,2.112703514E1,-8.125920296E0
2.750192373E2,-1.444781017E1,1.131320190E1,-2.147598982E0
2.750392006E2,-3.711012751E-2,1.295861721E0,8.729259491E0
2.750591492E2,4.909310818E0,-2.731185675E0,1.374990082E1
2.750790982E2,2.823961020E0,-3.542819977E0,9.440337181E0
2.750990481E2,-6.344634295E-2,-4.261080265E0,1.778891921E0
2.751189990E2,-3.803189516E0,-4.402338505E0,-2.750937700E0
2.751389513E2,-6.664260387E0,-3.279457808E0,-4.012681961E0
2.751589050E2,-5.929240704E0,-2.539649487E0,-5.839457989E0
2.751788602E2,-3.525461912E0,-2.678513050E0,-8.456320763E0
2.751988170E2,4.991910458E-1,-3.947440147E0,-1.072841740E1
2.752187754E2,4.583699226E0,-5.503671169E0,-1.104684639E1
2.752387353E2,6.477512836E0,-6.727108002E0,-1.018493366E1
2.752586966E2,2.414552450E0,-6.997653008E0,-5.724536419E0
2.752786706E2,-7.497442722E0,-5.573102951E0,8.619125932E-2
2.752986448E2,-1.444062710E1,-1.818994761E0,4.517858505E0
2.753186024E2,-2.402222252E1,8.368333817E0,1.089122391E1
2.753385599E2,-5.525937271E1,2.487635422E1,3.513491058E1
2.753585174E2,-6.000228500E1,2.813725662E1,2.818454170E1
2.753784749E2,-3.536116028E1,1.879747581E1,6.064512730E0
2.753984324E2,-8.419210434E0,7.848791599E0,1.745373011E0
2.754183899E2,4.066551685E0,2.476203203E0,1.534683347E0
2.754383474E2,7.523778915E0,1.844133854E0,-3.239354849E0
2.754583049E2,7.411251545E0,2.576759577E0,-7.469909191E0
2.754782624E2,6.206967831E0,2.502539396E0,-7.120356083E0
2.754982199E2,4.258087635E0,2.466626406E0,-4.647145271E0
2.755181774E2,1.550245643E0,3.117849112E0,-2.485181332E0
2.755381424E2,-4.249708056E-1,4.353257179E0,-1.628057122E0
2.755580870E2,-5.015852451E-1,5.052364349E0,-1.742978811E0
2.755780324E2,3.950432688E-2,5.349245071E0,-1.086967587E0
2.755979789E2,8.104372621E-1,5.107430935E0,2.035071403E-1
2.756179270E2,1.624465823E0,4.592677593E0,1.831564307E0
2.756378770E2,2.132036686E0,4.353257179E0,4.101267338E0
2.756578291E2,3.435679376E-1,4.358045578E0,9.141061783E0
2.756777835E2,-3.829525709E0,7.166444302E0,1.900756645E1
2.756977402E2,-2.543839216E0,1.041298199E1,2.765542412E1
2.757176991E2,-2.474048233E1,1.579993534E1,3.569754791E1
2.757376601E2,-4.441124344E1,1.901774216E1,2.199074173E1
2.757576229E2,-3.957974625E1,1.856044960E1,-3.263296843E0
2.757776024E2,-2.217868805E1,1.145685387E1,-4.163516521E0
2.757975824E2,-7.159860134E0,2.480991602E0,5.837063789E0
2.758175421E2,8.080430627E-1,-8.565256596E-1,9.208099365E0
2.758374997E2,-1.017535701E-1,-2.180519104E0,2.671929121E0
2.758574572E2,-3.314772367E0,-2.841318846E0,-5.676652431E0
2.758774147E2,-5.582081318E0,-2.415150881E0,-9.227252960E0
2.758973722E2,-7.636306286E0,-6.290764809E-1,-8.667010307E0
2.759173297E2,-7.734468460E0,1.176151633E0,-7.575253963E0
2.759372872E2,-5.438429356E0,8.840589523E-1,-7.762001991E0
2.759572447E2,-1.928529501E0,-1.584362984E0,-7.149086475E0
2.759772022E2,1.878251195E0,-4.421492100E0,-4.364629745E0
2.759971597E2,5.773617268E0,-5.249885559E0,-3.952826977E0
2.760171172E2,5.048174381E0,-4.356848717E0,-6.131550789E0
2.760370747E2,-1.102529883E0,-3.389590979E0,-7.084442616E0
2.760570322E2,-8.421604156E0,-1.036090732E0,-2.722207308E0
2.760769897E2,-1.299692440E1,5.880757809E0,1.307234168E0
2.760969472E2,-3.310821915E1,1.958516884E1,3.070563698E1
2.761169047E2,-5.398565674E1,2.762729263E1,4.921999741E1
2.761368622E2,-4.251025009E1,2.086606598E1,2.951571846E1
2.761568197E2,-1.640866089E1,9.129689217E0,1.362061310E1
2.761767772E2,3.092111588E0,2.844910145E0,-3.112462282E0
2.761967347E2,6.439205647E0,1.451484799E0,-1.010831928E1
2.762166922E2,2.199074268E0,2.593518972E0,-1.615607262E1
2.762366497E2,-2.778470993E0,3.553593874E0,-1.025436592E1
2.762566072E2,-3.968389273E0,3.589506865E0,-5.054159641E0
2.762765868E2,-2.225410461E0,2.430713177E0,-2.784456491E0
2.762965240E2,1.253364563E0,1.125873327E0,1.675941199E-1
2.763164619E2,5.905298710E0,1.993172914E-1,2.817975283E0
2.763364014E2,8.299500465E0,8.625111580E-1,5.580883980E0
2.763563430E2,7.286752701E0,2.591124773E0,7.376535416E0
2.763762874E2,4.294000626E0,4.343680382E0,7.948749542E0
2.763962349E2,9.564836025E-1,6.002861977E0,7.026981831E0
2.764161859E2,-2.342726469E0,8.727463722E0,4.663905144E0
2.764361403E2,-4.152742863E0,1.291013432E1,6.756437302E0
2.764560984E2,-4.813542366E0,1.840243340E1,1.576342392E1
2.764760597E2,-2.025853729E1,2.267608261E1,2.501461983E1
2.764960242E2,-3.865558243E1,2.300408936E1,1.394861889E1
2.765159914E2,-3.527018356E1,2.306873131E1,-8.693346024E0
