"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.412438442E0,-4.095606232E1,2.373539543E1,-2.436978579E0
6.432391307E0,-2.459425926E1,1.235775948E1,-1.772405744E0
6.452347453E0,-4.917740822E0,1.491971016E0,6.571891308E0
6.472306932E0,5.556718826E0,-2.536862850E0,1.344285393E1
6.492269640E0,1.010233879E1,-4.529770374E0,6.711399555E0
6.512235369E0,1.294758034E1,-6.469293594E0,-1.914924979E0
6.532203807E0,1.199417877E1,-6.808341503E0,-4.607990742E0
6.552195057E0,7.681384087E0,-4.892707825E0,-3.669579983E0
6.572190786E0,6.568706036E0,-3.405348778E0,-3.837751389E0
6.592151515E0,8.515384674E0,-3.637747049E0,-4.710838318E0
6.612112140E0,1.037687683E1,-4.517167091E0,-4.138069153E0
6.632072765E0,1.158603382E1,-5.840562820E0,-2.834733248E0
6.652033390E0,1.204950333E1,-6.171779633E0,-4.252145290E-1
6.671994015E0,1.178310394E1,-5.326028824E0,2.598670483E0
6.691954640E0,1.140421486E1,-3.710484982E0,4.273180962E0
6.711915265E0,8.299674988E0,-5.213451385E-1,4.112066269E0
6.731875890E0,1.566111088E0,3.420589447E0,5.663658619E0
6.751836515E0,2.270487785E0,6.885248661E0,1.343749809E1
6.771797140E0,1.338595867E0,1.137574291E1,2.772698212E1
6.791757765E0,-2.349042320E1,1.453599358E1,2.593813133E1
6.811730005E0,-3.213587189E1,1.508038616E1,7.772028923E0
6.831668755E0,-2.165619850E1,1.154304028E1,-3.376236200E0
6.851608755E0,-7.143562317E0,2.420663834E0,-2.744356155E0
6.871550786E0,2.763170004E0,-4.810373306E0,1.271840096E0
6.891495526E0,4.740916252E0,-9.117170334E0,2.294354200E0
6.911443494E0,4.625270367E0,-1.292986870E1,-1.285478592E0
6.931395057E0,3.990542412E0,-1.602734566E1,-5.507190704E0
6.951350421E0,5.565023422E-2,-1.637466431E1,-6.960849762E0
6.971309640E0,3.285384178E-1,-1.482080460E1,-8.547682762E0
6.991272661E0,6.955727577E0,-1.484217739E1,-1.305990410E1
7.011239223E0,1.053005886E1,-1.493272591E1,-1.461723614E1
7.031208911E0,9.037494659E0,-1.439075851E1,-1.120936394E1
7.051205317E0,5.352987766E0,-1.296940613E1,-7.206155777E0
7.071203703E0,-8.648056984E-1,-1.098189354E1,-4.292617798E0
7.091168234E0,-6.441876888E0,-7.852847099E0,-2.081205368E0
7.111128911E0,-8.715952873E0,-7.946615219E-1,9.756941795E-1
7.131089536E0,-9.338250160E0,1.035228252E1,9.915629387E0
7.151050161E0,-3.347147369E1,2.642015457E1,1.706220627E1
7.171010786E0,-4.281792831E1,2.964931870E1,1.302831268E1
7.190971411E0,-1.957087517E1,1.645721626E1,1.162383842E1
7.210932036E0,-1.200839520E0,5.392963409E0,1.071700287E1
7.230892661E0,6.262501240E0,5.883431435E-1,5.478725910E0
7.250853286E0,1.019647217E1,-2.399384499E0,-2.817688465E0
7.270813911E0,1.199482059E1,-5.449130535E0,-7.594259262E0
7.290774536E0,1.141973400E1,-6.990650177E0,-8.134086609E0
7.310735161E0,8.956274033E0,-6.798853397E0,-6.381908417E0
7.330695786E0,8.069936752E0,-5.857811928E0,-5.134991646E0
7.350656411E0,9.291357040E0,-5.979239464E0,-5.003545761E0
7.370617036E0,1.057454109E1,-5.943343163E0,-3.349040508E0
7.390577661E0,1.216792870E1,-6.068076134E0,-9.369159937E-1
7.410538286E0,1.227250099E1,-6.151155472E0,2.341556311E0
7.430498911E0,9.718105316E0,-5.607930183E0,6.269373894E0
7.450459536E0,4.691606045E0,-3.803579569E0,9.077447891E0
7.470420161E0,1.633322954E0,-1.784952641E0,5.728185654E0
7.490380786E0,2.779896736E0,1.744041920E0,1.625127554E0
7.510341411E0,6.289117813E0,7.067512035E0,6.998193264E0
7.530302036E0,-9.483524323E0,1.724004364E1,1.924404716E1
7.550290578E0,-3.488843155E1,2.447283745E1,1.446866894E1
7.570251828E0,-2.590710831E1,1.813864517E1,2.233087301E0
7.590158130E0,-8.712150574E0,8.566280365E0,-3.420047760E-1
7.610067609E0,1.407302618E0,-6.775913239E-1,3.782470226E0
7.629982192E0,4.655196667E0,-5.693008900E0,6.106824875E0
7.649903546E0,4.299878597E0,-9.439140320E0,3.919792891E0
7.669832973E0,-1.261418819E0,-1.173341084E1,7.073812485E-1
7.689771411E0,-5.770191669E0,-1.172981834E1,-3.286628962E0
7.709719380E0,-1.118150711E0,-1.287724304E1,-6.789863586E0
7.729676984E0,5.354568958E0,-1.417236900E1,-1.006967258E1
7.749643963E0,1.067657852E1,-1.507112122E1,-1.278040981E1
7.769619692E0,1.110603523E1,-1.440427876E1,-1.373971367E1
7.789603182E0,6.456382751E0,-1.261391258E1,-1.302967930E1
7.809593234E0,6.230969429E-1,-1.104960823E1,-1.128713894E1
7.829588442E0,-1.411116123E0,-1.144681358E1,-9.875426292E0
7.849587192E0,-3.706789017E-1,-1.120846176E1,-6.750065327E0
7.869587817E0,-1.204077721E0,-5.418287277E0,5.866964817E0
7.889581723E0,-1.107851791E1,9.387933731E0,2.320779610E1
7.909555369E0,-4.966770554E1,2.884141541E1,2.359332657E1
7.929515994E0,-4.301720810E1,2.746318817E1,1.520044613E1
7.949476619E0,-1.116397762E1,1.263441658E1,1.171731949E1
7.969453078E0,2.498320580E0,4.800031662E0,5.616173267E0
7.989397973E0,7.473917961E0,1.145293236E0,-2.073334694E0
8.009343494E0,1.083989811E1,-2.227568626E0,-7.421482086E0
8.029290161E0,1.342607117E1,-5.260517120E0,-9.298523903E0
8.049238494E0,1.265746975E1,-6.812761307E0,-8.269740105E0
8.069190005E0,9.743629456E0,-6.381543636E0,-5.900100708E0
8.089143859E0,8.215195656E0,-5.011405945E0,-5.377505779E0
8.109100265E0,1.026581955E1,-5.296255112E0,-4.946109772E0
8.129059276E0,1.248736954E1,-6.335459232E0,-2.997479916E0
8.149020838E0,1.336822224E1,-6.748233318E0,-5.543487072E-1
