"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.175659985E2,-1.641946793E1,1.421212482E1,1.224174595E1
3.175859555E2,4.117894173E-1,5.269137383E0,6.125618935E0
3.176059128E2,8.194451332E0,7.048220634E-1,3.186465979E0
3.176258704E2,1.225469780E1,-1.880028248E0,-2.141101360E-1
3.176458283E2,1.506548882E1,-3.336614609E0,-3.327008247E0
3.176657864E2,1.641659355E1,-4.359992981E0,-4.995831966E0
3.176857459E2,1.452397156E1,-4.401240826E0,-4.852970600E0
3.177057055E2,1.055346298E1,-3.479429722E0,-4.009134293E0
3.177256650E2,9.533870697E0,-2.788167238E0,-4.911005020E0
3.177456234E2,1.072243309E1,-2.840851545E0,-6.985143661E0
3.177655808E2,1.152658272E1,-3.105000019E0,-7.517397404E0
3.177855382E2,1.160989571E1,-3.239142895E0,-5.611463547E0
3.178054956E2,1.150261307E1,-3.132978439E0,-1.964609265E0
3.178254530E2,8.956584930E0,-9.758768082E-1,5.707257271E0
3.178454104E2,8.751807213E-1,4.748295307E0,1.530751419E1
3.178653678E2,-6.309646130E0,1.206689739E1,1.669940948E1
3.178853251E2,-1.315100479E1,1.703084946E1,1.725811768E1
3.179052825E2,-2.637968636E1,1.576188469E1,1.830747795E1
3.179252409E2,-2.316544342E1,9.856706619E0,9.465906143E0
3.179451976E2,-1.388187981E1,2.986836433E0,5.758241415E-1
3.179651543E2,-7.538000584E0,-2.571645737E0,4.123830795E-1
3.179851109E2,-6.097288132E-1,-6.265559196E0,1.638120890E0
3.180050676E2,3.772626400E0,-8.196720123E0,3.682765961E-1
3.180250244E2,4.242012978E0,-9.293753624E0,-3.314013004E0
3.180449812E2,2.368068218E0,-9.455262184E0,-5.705427170E0
3.180649382E2,1.631561279E0,-9.177741051E0,-6.370193005E0
3.180848953E2,4.545060635E0,-1.020344734E1,-7.888094902E0
3.181048525E2,8.898773193E0,-1.166497803E1,-9.399394989E0
3.181248098E2,1.236780930E1,-1.261890793E1,-1.029468727E1
3.181447672E2,1.207125854E1,-1.226666832E1,-9.885879517E0
3.181647247E2,8.676763535E0,-1.105584431E1,-8.650326729E0
3.181846855E2,3.876779795E0,-8.778805733E0,-8.122800827E0
3.182046442E2,-1.215045929E0,-6.481494904E0,-7.836541653E0
3.182246016E2,-5.455008507E0,-3.797183514E0,-5.814208031E0
3.182445590E2,-8.524183273E0,-1.162197590E0,-3.180611134E-1
3.182645164E2,-1.555376625E1,7.207595348E0,1.278497314E1
3.182844738E2,-4.104808807E1,1.906445503E1,2.333235359E1
3.183044312E2,-4.198817444E1,2.127078629E1,1.722294044E1
3.183243886E2,-1.995910263E1,1.033116913E1,8.298248291E0
3.183443460E2,-5.415706635E-1,1.736865997E0,2.946485043E0
3.183643034E2,8.385877609E0,-1.616131783E0,-1.619191885E0
3.183842608E2,1.278325367E1,-3.271148920E0,-5.168707848E0
3.184042182E2,1.539248562E1,-4.113302231E0,-5.965741158E0
