"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.354123770E0,-2.661657333E0,-3.818027496E0,6.887785912E0
5.374083614E0,-1.481034088E1,3.299965382E0,-4.706786156E0
5.394043458E0,-1.286196232E1,4.357514858E0,4.901924133E-1
5.414003301E0,-1.074853039E1,8.331996202E-1,1.645227790E0
5.433963145E0,-4.547767639E0,-2.555292368E0,2.848194838E0
5.453922989E0,-4.464172363E0,-4.125963211E0,6.319185257E0
5.473882833E0,-9.945588112E0,-1.794014096E0,6.658463478E-1
5.493842676E0,-1.208435917E1,5.218104362E0,-9.181326866E0
5.513802520E0,-6.012807846E0,5.631704330E0,-9.339285851E0
5.533762364E0,-3.408549309E0,3.909579515E0,-5.119031429E0
5.553722208E0,4.816465378E-1,2.188060284E0,-8.738539219E-1
5.573682051E0,2.990463257E0,1.593537569E0,-1.852007747E0
5.593641895E0,4.133557796E0,2.002566338E0,-1.032290173E1
5.613601739E0,1.090146542E1,1.474872589E0,-8.402866364E0
5.633561583E0,1.472880745E1,1.629853487E0,-6.552104950E0
5.653521426E0,1.005120468E1,4.663037300E0,-4.163586140E0
5.673481270E0,6.855172634E0,4.794146538E0,-9.280334115E-1
5.693441114E0,5.329206467E0,4.041326046E0,3.266473711E-1
5.713400958E0,3.382071972E0,2.242593527E0,-7.759054899E-1
5.733360801E0,-2.569962502E0,6.921262741E-1,-5.495667458E0
5.753320645E0,-9.888615608E0,-1.991018295E0,-6.327300072E0
5.773280489E0,-1.375992107E1,-8.813774109E0,-6.699007511E0
5.793240333E0,-8.146965981E0,-1.281781197E1,2.953486443E0
5.813200176E0,-9.293520927E0,-1.624042130E1,2.234480095E1
5.833160020E0,-1.168799686E1,-1.465820599E1,1.494148540E1
5.853119864E0,-1.273231888E1,-1.281959629E1,-1.620585680E0
5.873079708E0,-8.989497185E0,-5.265609264E0,-4.703817844E0
5.893039551E0,-1.822481155E0,4.757261276E-1,-5.417397976E0
5.912999395E0,2.665628433E0,3.909242868E0,-6.190041542E0
5.932959239E0,4.524506569E0,5.271058559E0,-3.208076954E0
5.952919083E0,5.428110123E0,5.330564499E0,1.183218956E0
5.972878926E0,6.380451202E0,5.169688225E0,8.064051628E0
5.992838770E0,4.404744625E0,5.952576637E0,1.220614147E1
6.012798614E0,7.413513184E0,5.814158916E0,9.831702232E0
6.032758458E0,9.307012558E0,6.226069927E0,1.095423222E1
6.052718301E0,7.833185196E0,6.220132828E0,7.678730488E0
6.072678145E0,7.029960632E0,6.667679787E0,5.282678127E0
6.092637989E0,4.294762135E0,7.081447124E0,-2.293813467E0
6.112597833E0,-1.120944595E1,6.664034367E0,5.845774651E0
6.132557676E0,-2.996999264E0,2.039089203E0,-3.564922333E0
6.152517520E0,-2.030306339E0,-1.492185593E-1,8.958711624E-1
6.172477364E0,-9.328321457E0,-7.427425861E0,3.497170448E0
6.192437208E0,-6.601643562E0,-9.909263611E0,4.609248638E0
6.212397051E0,-1.228327751E-1,-4.235776901E0,1.499814034E0
6.232356895E0,5.123934746E0,5.700645447E-1,-2.025348544E-1
6.252316739E0,6.032922745E0,6.856226921E-1,1.966688633E-1
6.272276583E0,4.706658840E0,-1.641816139E0,6.200734377E-1
6.292236426E0,-9.757058620E-1,-5.172163010E0,-2.699742317E-1
6.312196270E0,-6.650681019E0,-1.245569420E1,2.214257717E-1
6.332156114E0,-1.092772293E1,-2.260340500E1,-8.465385437E-1
6.352115958E0,-6.070378304E0,-1.758155441E1,-1.353138924E1
6.372075801E0,-1.308779001E0,-3.160581589E-1,-2.051246071E1
6.392035645E0,-6.974554062E-1,1.609264946E1,-1.959120274E0
