"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.052373026E1,1.971625090E0,-1.651221085E1,-9.433154464E-1
1.054369026E1,7.861361504E0,-1.473092461E1,5.698199868E-1
1.056365026E1,1.381813526E1,-2.040039444E1,-6.976703644E0
1.058361026E1,-6.484695435E0,-2.516006660E1,8.791508675E0
1.060357026E1,-9.367314339E0,-2.453757477E1,1.501164436E1
1.062353026E1,-4.305971622E0,-2.191831779E1,1.438436413E1
1.064349026E1,-1.100973606E1,-2.143947792E1,-9.969455719E0
1.066345026E1,-2.850656319E1,-1.848982048E1,-2.288856888E1
1.068341026E1,-1.612375069E1,-1.217870522E1,-1.083615685E1
1.070337026E1,-5.934029102E0,-7.452551365E0,-3.849876404E0
1.072333026E1,-6.748057365E0,-5.699995518E0,-2.489969730E0
1.074329026E1,-1.173278522E1,-3.904344320E0,4.783615112E0
1.076325026E1,-1.696651077E1,-1.543661594E0,7.182605267E-1
1.078321026E1,-1.930325127E1,2.998737693E-1,-3.327940464E0
1.080317026E1,-1.286284828E1,1.562216580E-1,-7.948749661E-1
1.082313026E1,-4.262876034E0,-5.695207119E0,-3.687070608E0
1.084309026E1,-1.352723986E-1,-9.128492355E0,6.607996821E-1
1.086305026E1,3.695450306E0,-8.980051994E0,8.087613106E0
1.088301026E1,2.488772631E0,-8.419808388E0,1.199495029E1
1.090297031E1,2.713827610E0,-2.396775436E1,5.094861031E0
1.092293036E1,6.271611214E0,-3.205057907E1,1.920149803E0
1.094289041E1,2.416946650E0,-3.356850433E1,-6.100425720E0
1.096285047E1,3.891774893E0,-2.426942444E1,-1.613691926E0
1.098281052E1,7.066486359E0,-1.772846413E1,1.241154194E1
1.100277057E1,9.326612473E0,-2.012745476E1,2.388934517E1
1.102273062E1,2.819172382E0,-1.418983459E1,1.790862846E1
1.104269067E1,-6.344634295E-2,-8.300098419E0,5.075707436E-1
1.106265073E1,-1.763329506E0,-2.060809135E0,-5.487510204E0
1.108261078E1,-5.862202644E0,3.125031710E0,-1.359906554E0
1.110257083E1,-4.463989258E0,4.255095005E0,6.933608055E0
1.112253088E1,2.852691412E0,2.866457939E0,-4.429273129E0
1.114249094E1,1.024598598E1,-1.390432596E0,-1.338358784E1
1.116245099E1,8.105569839E0,-3.214814425E0,-4.668693542E0
1.118241104E1,2.886210203E0,-2.759916067E0,-5.975927353E0
1.120237109E1,-5.710170865E-1,-3.224391222E0,-1.267969227E1
1.122233114E1,-6.020220280E0,3.812766075E-1,-9.461885452E0
1.124229120E1,-9.563638687E0,2.234388828E0,-4.467580318E0
1.126225125E1,-1.046385860E1,-3.391985178E0,7.718906403E0
1.128221130E1,-3.151966572E0,-2.157355309E1,2.992752075E0
1.130217135E1,9.996989250E0,-3.135626030E1,-2.528276920E0
1.132213140E1,2.116833496E1,-2.754469109E1,1.197100878E0
1.134209146E1,2.201109314E1,-2.346018410E1,3.112462282E0
1.136205151E1,8.905233383E0,-1.710597229E1,1.137245846E1
1.138201156E1,9.757569313E0,-1.615786934E1,6.919242859E0
1.140197161E1,1.032260036E1,-1.764227295E1,4.180276394E0
